file,dataset,dataset_label,n,m,regime,group,voting_rule,winner,epsilon,rule_label,epsilon_jitter
00068-00000335.soi,polish,Polish,21,7,n ≫ m,Polish (n ≫ m),borda,7,0.0,BORDA (k=1374),0.0019006151839471516
00068-00000336.soi,polish,Polish,21,4,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),0.0034212267451638506
00068-00000337.soi,polish,Polish,15,17,n ≈ m,Polish (n ≈ m),borda,2,0.0,BORDA (k=1374),-0.000208898437074943
00068-00000338.soi,polish,Polish,15,8,other,Polish (other),borda,7,0.0,BORDA (k=1374),-0.00033764344638002126
00068-00000339.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,4,0.0,BORDA (k=1374),0.00014010432622636276
00068-00000340.soi,polish,Polish,15,12,other,Polish (other),borda,5,0.0,BORDA (k=1374),0.002323756605216381
00068-00000341.soi,polish,Polish,21,12,other,Polish (other),borda,4,0.0,BORDA (k=1374),-0.0018547062683811483
00068-00000342.soi,polish,Polish,15,13,n ≈ m,Polish (n ≈ m),borda,4,0.0,BORDA (k=1374),0.00047673796546957026
00068-00000343.soi,polish,Polish,23,9,n ≫ m,Polish (n ≫ m),borda,8,0.0,BORDA (k=1374),0.0019503952595648596
00068-00000344.soi,polish,Polish,15,9,other,Polish (other),borda,4,0.0,BORDA (k=1374),0.0010021883398796906
00068-00000345.soi,polish,Polish,15,9,other,Polish (other),borda,5,0.0,BORDA (k=1374),0.0003791632331974868
00068-00000346.soi,polish,Polish,21,13,other,Polish (other),borda,7,0.0,BORDA (k=1374),0.0020020921851342825
00068-00000347.soi,polish,Polish,15,9,other,Polish (other),borda,1,0.0,BORDA (k=1374),-0.005406464585998474
00068-00000349.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),0.0013557506390618154
00068-00000350.soi,polish,Polish,15,8,other,Polish (other),borda,7,0.0,BORDA (k=1374),-0.0013081513662548476
00068-00000351.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),borda,5,0.0,BORDA (k=1374),-0.003661265793712914
00068-00000352.soi,polish,Polish,15,4,n ≫ m,Polish (n ≫ m),borda,1,0.0,BORDA (k=1374),0.0010224051990499615
00068-00000354.soi,polish,Polish,21,16,other,Polish (other),borda,3,0.0,BORDA (k=1374),0.0027473170903259156
00068-00000355.soi,polish,Polish,15,10,other,Polish (other),borda,10,0.03333333333333344,BORDA (k=1374),0.03305843630407805
00068-00000356.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),0.0019057490944058776
00068-00000357.soi,polish,Polish,15,9,other,Polish (other),borda,3,0.0,BORDA (k=1374),0.003224556515977291
00068-00000358.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),borda,7,0.0,BORDA (k=1374),0.002629828907168095
00068-00000359.soi,polish,Polish,15,9,other,Polish (other),borda,9,0.0888888888888888,BORDA (k=1374),0.09216881794763158
00068-00000360.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,4,0.0,BORDA (k=1374),0.0014842549821437844
00068-00000361.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),borda,6,0.0,BORDA (k=1374),0.0001508672778031856
00068-00000362.soi,polish,Polish,23,15,other,Polish (other),borda,1,0.0,BORDA (k=1374),-0.003203931623794337
00068-00000363.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),-0.0004921249762598972
00068-00000364.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),-0.0016864931906323834
00068-00000365.soi,polish,Polish,21,9,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),0.004341885434995627
00068-00000366.soi,polish,Polish,21,8,n ≫ m,Polish (n ≫ m),borda,4,0.0,BORDA (k=1374),-0.00035177162486467326
00068-00000367.soi,polish,Polish,15,12,other,Polish (other),borda,2,0.0,BORDA (k=1374),0.00024640961356897135
00068-00000368.soi,polish,Polish,15,4,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),0.001102970752080935
00068-00000369.soi,polish,Polish,21,14,other,Polish (other),borda,1,0.0,BORDA (k=1374),8.720489274490745e-05
00068-00000370.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),0.003390102080861506
00068-00000371.soi,polish,Polish,15,9,other,Polish (other),borda,8,0.0,BORDA (k=1374),-0.0012452987234689039
00068-00000372.soi,polish,Polish,21,9,n ≫ m,Polish (n ≫ m),borda,1,0.0,BORDA (k=1374),0.00038921491047448544
00068-00000373.soi,polish,Polish,15,10,other,Polish (other),borda,4,0.0,BORDA (k=1374),-0.0014849411713960966
00068-00000374.soi,polish,Polish,23,15,other,Polish (other),borda,13,0.0,BORDA (k=1374),-0.0026400450224414117
00068-00000375.soi,polish,Polish,15,11,other,Polish (other),borda,2,0.0,BORDA (k=1374),-0.0012235381818105709
00068-00000376.soi,polish,Polish,15,4,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),-7.407359409682404e-05
00068-00000377.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,6,0.0,BORDA (k=1374),-0.00085860444903452
00068-00000379.soi,polish,Polish,15,15,n ≈ m,Polish (n ≈ m),borda,13,0.0,BORDA (k=1374),-0.001384841959747712
00068-00000380.soi,polish,Polish,15,8,other,Polish (other),borda,4,0.0,BORDA (k=1374),-0.0028126349273436676
00068-00000381.soi,polish,Polish,15,9,other,Polish (other),borda,3,0.0,BORDA (k=1374),-0.00016621114525738954
00068-00000382.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),-0.0030094407480620046
00068-00000383.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),0.0015201119273792053
00068-00000384.soi,polish,Polish,15,12,other,Polish (other),borda,5,0.0,BORDA (k=1374),0.0001648795058690066
00068-00000385.soi,polish,Polish,15,10,other,Polish (other),borda,3,0.0,BORDA (k=1374),-0.0029151029989298613
00068-00000386.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,5,0.0,BORDA (k=1374),-0.0006184181540997269
00068-00000387.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,6,0.0,BORDA (k=1374),-0.0015043128111811663
00068-00000388.soi,polish,Polish,21,9,n ≫ m,Polish (n ≫ m),borda,1,0.0,BORDA (k=1374),0.0006383490208383608
00068-00000389.soi,polish,Polish,21,9,n ≫ m,Polish (n ≫ m),borda,5,0.0,BORDA (k=1374),0.002680900892046289
00068-00000390.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),-0.0037503449392914893
00068-00000391.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,4,0.0,BORDA (k=1374),0.00023005215829483434
00068-00000392.soi,polish,Polish,15,8,other,Polish (other),borda,5,0.0,BORDA (k=1374),-0.0003202655911332808
00068-00000393.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),0.0013426801529009315
00068-00000395.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),0.0004263932564753783
00068-00000396.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),borda,9,0.0,BORDA (k=1374),-0.001503938663477638
00068-00000397.soi,polish,Polish,15,8,other,Polish (other),borda,5,0.0,BORDA (k=1374),-0.0006381078713332363
00068-00000398.soi,polish,Polish,21,16,other,Polish (other),borda,14,0.0,BORDA (k=1374),-0.0015920517136069781
00068-00000399.soi,polish,Polish,15,8,other,Polish (other),borda,1,0.0,BORDA (k=1374),0.0021520142771971965
00068-00000400.soi,polish,Polish,15,11,other,Polish (other),borda,9,0.042424242424242475,BORDA (k=1374),0.04246686572158636
00068-00000401.soi,polish,Polish,15,9,other,Polish (other),borda,2,0.0,BORDA (k=1374),0.003802381371506015
00068-00000402.soi,polish,Polish,15,8,other,Polish (other),borda,2,0.0,BORDA (k=1374),-0.00012132162762924155
00068-00000403.soi,polish,Polish,15,9,other,Polish (other),borda,5,0.0,BORDA (k=1374),-0.0014168135338209257
00068-00000404.soi,polish,Polish,21,7,n ≫ m,Polish (n ≫ m),borda,5,0.0,BORDA (k=1374),-0.0030274287852256544
00068-00000405.soi,polish,Polish,15,9,other,Polish (other),borda,9,0.0,BORDA (k=1374),-0.0036062793525118903
00068-00000406.soi,polish,Polish,15,11,other,Polish (other),borda,11,0.0,BORDA (k=1374),-0.0031682718860109797
00068-00000407.soi,polish,Polish,15,14,n ≈ m,Polish (n ≈ m),borda,2,0.0,BORDA (k=1374),0.0005342533020229668
00068-00000408.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,1,0.0,BORDA (k=1374),0.0010174500464598677
00068-00000409.soi,polish,Polish,15,10,other,Polish (other),borda,2,0.0,BORDA (k=1374),-0.003162381404064267
00068-00000410.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),borda,5,0.0,BORDA (k=1374),0.001790076628152231
00068-00000411.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),-0.000966122103366879
00068-00000412.soi,polish,Polish,15,10,other,Polish (other),borda,6,0.0,BORDA (k=1374),0.00029358602397109874
00068-00000413.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,5,0.0,BORDA (k=1374),0.003224441256510849
00068-00000414.soi,polish,Polish,15,8,other,Polish (other),borda,1,0.0,BORDA (k=1374),0.0017936786317310639
00068-00000415.soi,polish,Polish,15,8,other,Polish (other),borda,7,0.0,BORDA (k=1374),-0.0005370612958116646
00068-00000417.soi,polish,Polish,21,8,n ≫ m,Polish (n ≫ m),borda,1,0.0,BORDA (k=1374),-0.0017823844508305748
00068-00000418.soi,polish,Polish,15,8,other,Polish (other),borda,6,0.0,BORDA (k=1374),-0.00430363080265861
00068-00000419.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,4,0.0,BORDA (k=1374),-0.0014383066384848402
00068-00000420.soi,polish,Polish,15,10,other,Polish (other),borda,1,0.0,BORDA (k=1374),-0.00042226047765538886
00068-00000421.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),-0.001974359054302368
00068-00000422.soi,polish,Polish,21,6,n ≫ m,Polish (n ≫ m),borda,6,0.0,BORDA (k=1374),-0.00026251393418460947
00068-00000423.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),0.00015370376591753644
00068-00000424.soi,polish,Polish,23,11,n ≫ m,Polish (n ≫ m),borda,10,0.0,BORDA (k=1374),-0.00044971196361615713
00068-00000425.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),-0.0013000051616469195
00068-00000426.soi,polish,Polish,15,10,other,Polish (other),borda,7,0.0,BORDA (k=1374),0.0003373093439334554
00068-00000427.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),0.0008838812991388181
00068-00000428.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),-0.0021807981548856922
00068-00000429.soi,polish,Polish,21,9,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),0.0028218647594925404
00068-00000430.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,5,0.0,BORDA (k=1374),-0.00019717626456852347
00068-00000431.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),3.769924588969532e-05
00068-00000432.soi,polish,Polish,15,10,other,Polish (other),borda,7,0.0,BORDA (k=1374),0.0014164288465131143
00068-00000433.soi,polish,Polish,15,9,other,Polish (other),borda,2,0.0,BORDA (k=1374),0.0004664322625270033
00068-00000434.soi,polish,Polish,15,10,other,Polish (other),borda,5,0.0,BORDA (k=1374),0.0019062732678264901
00068-00000435.soi,polish,Polish,15,8,other,Polish (other),borda,1,0.0,BORDA (k=1374),0.0005742483304036484
00068-00000436.soi,polish,Polish,15,14,n ≈ m,Polish (n ≈ m),borda,12,0.0,BORDA (k=1374),-0.0012248747492808758
00068-00000437.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,1,0.0,BORDA (k=1374),0.0007230070504122033
00068-00000438.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),-0.0022874524146413236
00068-00000439.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,7,0.0,BORDA (k=1374),0.0002171194115530463
00068-00000440.soi,polish,Polish,15,8,other,Polish (other),borda,8,0.0,BORDA (k=1374),-6.64599812889216e-05
00068-00000441.soi,polish,Polish,21,5,n ≫ m,Polish (n ≫ m),borda,1,0.0,BORDA (k=1374),-0.0004162337145450794
00068-00000442.soi,polish,Polish,21,9,n ≫ m,Polish (n ≫ m),borda,8,0.0,BORDA (k=1374),-0.0002570750228778615
00068-00000443.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),-0.0037636980909952784
00068-00000444.soi,polish,Polish,15,4,n ≫ m,Polish (n ≫ m),borda,4,0.0,BORDA (k=1374),-0.001097449815481923
00068-00000446.soi,polish,Polish,15,8,other,Polish (other),borda,7,0.0,BORDA (k=1374),0.00018568980228222942
00068-00000447.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,4,0.0,BORDA (k=1374),0.00031971278399480077
00068-00000448.soi,polish,Polish,15,10,other,Polish (other),borda,2,0.0,BORDA (k=1374),-0.0020553502818519164
00068-00000450.soi,polish,Polish,15,10,other,Polish (other),borda,10,0.0,BORDA (k=1374),0.002531415681729401
00068-00000451.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),borda,4,0.0,BORDA (k=1374),-0.0017323496964290017
00068-00000452.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),0.0019389144010534735
00068-00000453.soi,polish,Polish,21,11,other,Polish (other),borda,11,0.0,BORDA (k=1374),0.0008543887237433697
00068-00000454.soi,polish,Polish,23,9,n ≫ m,Polish (n ≫ m),borda,9,0.0,BORDA (k=1374),-0.001292454619687606
00068-00000455.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,5,0.0,BORDA (k=1374),0.0035506217852190242
00068-00000456.soi,polish,Polish,15,10,other,Polish (other),borda,1,0.0,BORDA (k=1374),-0.0023872736635129604
00068-00000457.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),borda,5,0.0,BORDA (k=1374),0.001838308347220003
00068-00000458.soi,polish,Polish,21,7,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),0.0020011646360859566
00068-00000459.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),-0.0013412404181532898
00068-00000460.soi,polish,Polish,15,11,other,Polish (other),borda,10,0.0,BORDA (k=1374),0.002784930600128658
00068-00000461.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),-0.0005000930291979056
00068-00000462.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),0.0005773872585597141
00068-00000463.soi,polish,Polish,21,7,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),0.0005206436775424414
00068-00000464.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,4,0.0,BORDA (k=1374),-0.0002686174829410956
00068-00000465.soi,polish,Polish,15,4,n ≫ m,Polish (n ≫ m),borda,4,0.0,BORDA (k=1374),0.0016216165463195642
00068-00000466.soi,polish,Polish,15,8,other,Polish (other),borda,2,0.0,BORDA (k=1374),0.001586977441104426
00068-00000467.soi,polish,Polish,15,8,other,Polish (other),borda,4,0.0,BORDA (k=1374),-0.0034970639464763616
00068-00000468.soi,polish,Polish,15,12,other,Polish (other),borda,3,0.0,BORDA (k=1374),0.002608680485756305
00068-00000469.soi,polish,Polish,15,8,other,Polish (other),borda,3,0.0,BORDA (k=1374),-0.003324983976071349
00068-00000470.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),0.0020650924086833148
00068-00000471.soi,polish,Polish,15,10,other,Polish (other),borda,3,0.0,BORDA (k=1374),0.0022534102736551666
00068-00000472.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),borda,9,0.0,BORDA (k=1374),-0.0021819328604303963
00068-00000473.soi,polish,Polish,15,8,other,Polish (other),borda,5,0.0,BORDA (k=1374),-0.0008216285759091697
00068-00000474.soi,polish,Polish,15,12,other,Polish (other),borda,2,0.0,BORDA (k=1374),-0.0022114093369718715
00068-00000475.soi,polish,Polish,15,9,other,Polish (other),borda,4,0.0,BORDA (k=1374),-0.00042984206057747066
00068-00000476.soi,polish,Polish,15,10,other,Polish (other),borda,2,0.0,BORDA (k=1374),-0.0006160685683714825
00068-00000477.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),0.0015593210645386798
00068-00000478.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),borda,5,0.0,BORDA (k=1374),0.002620617492239217
00068-00000479.soi,polish,Polish,21,7,n ≫ m,Polish (n ≫ m),borda,1,0.0,BORDA (k=1374),0.002791367621579912
00068-00000480.soi,polish,Polish,15,4,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),-0.0011243360531566042
00068-00000481.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),-0.0004184437474890556
00068-00000482.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),-0.0033668763844419006
00068-00000483.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,7,0.0,BORDA (k=1374),-0.0016117401329923775
00068-00000484.soi,polish,Polish,15,9,other,Polish (other),borda,9,0.0,BORDA (k=1374),0.0019297032661949151
00068-00000485.soi,polish,Polish,15,8,other,Polish (other),borda,3,0.0,BORDA (k=1374),0.0032311656470964635
00068-00000486.soi,polish,Polish,21,4,n ≫ m,Polish (n ≫ m),borda,4,0.0,BORDA (k=1374),-0.0024686977437598442
00068-00000487.soi,polish,Polish,15,9,other,Polish (other),borda,2,0.0,BORDA (k=1374),-0.0011849285183057885
00068-00000488.soi,polish,Polish,15,10,other,Polish (other),borda,3,0.0,BORDA (k=1374),-5.281151391785406e-05
00068-00000489.soi,polish,Polish,15,12,other,Polish (other),borda,10,0.0,BORDA (k=1374),0.0005603223176392136
00068-00000490.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,5,0.0,BORDA (k=1374),-0.0016192070398432924
00068-00000491.soi,polish,Polish,15,10,other,Polish (other),borda,1,0.0,BORDA (k=1374),0.0008481220889281795
00068-00000492.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),-0.0009476786941418323
00068-00000493.soi,polish,Polish,15,14,n ≈ m,Polish (n ≈ m),borda,7,0.0,BORDA (k=1374),-2.8904541756558207e-05
00068-00000494.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),borda,4,0.0,BORDA (k=1374),0.0010925684960073991
00068-00000495.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),1.2844539621875634e-05
00068-00000496.soi,polish,Polish,15,12,other,Polish (other),borda,4,0.0,BORDA (k=1374),-0.0008727717810531373
00068-00000497.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,1,0.0,BORDA (k=1374),-0.00021921960785166168
00068-00000498.soi,polish,Polish,15,4,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),-0.00017672591841067065
00068-00000499.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,1,0.0,BORDA (k=1374),-0.0007400220597642554
00068-00000500.soi,polish,Polish,15,10,other,Polish (other),borda,9,0.03333333333333344,BORDA (k=1374),0.03281574120799923
00068-00000501.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),borda,4,0.0,BORDA (k=1374),0.003197294341009434
00068-00000502.soi,polish,Polish,15,8,other,Polish (other),borda,3,0.0,BORDA (k=1374),0.0011218388958824774
00068-00000503.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),-0.0005909606360583208
00068-00000504.soi,polish,Polish,15,4,n ≫ m,Polish (n ≫ m),borda,4,0.0,BORDA (k=1374),0.0013939088090214713
00068-00000505.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),borda,5,0.0,BORDA (k=1374),-0.0006676389795120199
00068-00000506.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),0.0023462492751732825
00068-00000507.soi,polish,Polish,15,10,other,Polish (other),borda,4,0.0,BORDA (k=1374),0.0007392843843961878
00068-00000508.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,1,0.0,BORDA (k=1374),-0.00021460428800845776
00068-00000509.soi,polish,Polish,15,9,other,Polish (other),borda,4,0.0,BORDA (k=1374),0.0008954338516205553
00068-00000510.soi,polish,Polish,21,7,n ≫ m,Polish (n ≫ m),borda,1,0.0,BORDA (k=1374),-0.003141752304136999
00068-00000511.soi,polish,Polish,15,15,n ≈ m,Polish (n ≈ m),borda,5,0.0,BORDA (k=1374),-0.0022535349378196108
00068-00000512.soi,polish,Polish,15,10,other,Polish (other),borda,9,0.0,BORDA (k=1374),-0.002387850012798111
00068-00000513.soi,polish,Polish,15,8,other,Polish (other),borda,2,0.0,BORDA (k=1374),0.0002858861895274135
00068-00000514.soi,polish,Polish,21,8,n ≫ m,Polish (n ≫ m),borda,6,0.0,BORDA (k=1374),0.003465029998970184
00068-00000515.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),0.004462600292385265
00068-00000516.soi,polish,Polish,15,4,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),0.0012761022028815144
00068-00000517.soi,polish,Polish,15,8,other,Polish (other),borda,6,0.0,BORDA (k=1374),0.001001688949888914
00068-00000518.soi,polish,Polish,15,8,other,Polish (other),borda,2,0.0,BORDA (k=1374),-0.003602115468305478
00068-00000519.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),-0.0010853475994680435
00068-00000520.soi,polish,Polish,21,11,other,Polish (other),borda,3,0.0,BORDA (k=1374),-0.0015755675038164778
00068-00000521.soi,polish,Polish,15,8,other,Polish (other),borda,8,0.0,BORDA (k=1374),-0.0012416951965022321
00068-00000522.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),-0.0003362876371695792
00068-00000523.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,1,0.0,BORDA (k=1374),-0.0009441811553942547
00068-00000524.soi,polish,Polish,21,6,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),-0.003958599620751575
00068-00000525.soi,polish,Polish,21,9,n ≫ m,Polish (n ≫ m),borda,6,0.0,BORDA (k=1374),0.0014958205122350676
00068-00000526.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),-0.002145486051479613
00068-00000527.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),0.00047849372822229906
00068-00000528.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),borda,2,0.0,BORDA (k=1374),0.004148165339499947
00068-00000529.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),borda,3,0.0,BORDA (k=1374),-0.0018387691831728468
